date,site,latitude,longitude,co,nox,no2,o3,so2,pm10,pm25
2015-09-01 05:00:00,Ballymena Ballykeel,54.861595,-6.250873,,,,,0.31266,,
2022-01-03 14:00:00,Birmingham Ladywood,52.481346,-1.918235,,16.01578,13.09668,61.16821,0.65458,16.975,7.877
2016-11-10 09:00:00,Aston Hill,52.50385,-3.034178,,6.76356,4.77121,34.07658,,,
2016-11-08 06:00:00,Ballymena Ballykeel,54.861595,-6.250873,,3.56538,2.69806,,0.05987,,
2016-12-01 02:00:00,Aston Hill,52.50385,-3.034178,,2.06598,1.52378,60.76907,,,
2018-08-05 09:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,159.34266,74.93764,,,,
2020-10-09 05:00:00,Aston Hill,52.50385,-3.034178,,1.54804,1.20911,60.17036,,,
2020-03-03 10:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,65.08084,21.7318,,,,
2019-05-05 16:00:00,Belfast Centre,54.59965,-5.928833,0.104339,8.92799,8.07776,80.72607,1.09358,8.3,9.2
2020-11-07 12:00:00,Barnsley Gawber,53.56292,-1.510436,,4.85903,3.3303,51.08992,0.644,,
2019-10-05 00:00:00,Armagh Roadside,54.353728,-6.654558,,13.62437,7.83009,,,8.3,
2021-02-12 14:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,125.06646,60.5799,27.09163,,28.575,8.821
2023-03-04 22:00:00,Birkenhead Borough Road,53.388624,-3.024942,,29.70104,25.57945,,,,
2023-04-10 12:00:00,Blackburn Accrington Road,53.747763,-2.45268,,14.1525,10.51875,,,,
2022-04-12 11:00:00,Bath A4 Roadside,51.390922,-2.35503,,90.1234,36.50876,,,,
2015-01-08 00:00:00,Billingham,54.60537,-1.275039,,6.6402,5.57366,,,,
2015-03-09 19:00:00,Blackburn Accrington Road,53.747763,-2.45268,,44.84095,32.67458,,,,
2015-07-12 11:00:00,Armagh Roadside,54.353728,-6.654558,,,,,,,
2018-06-12 01:00:00,Ballymena Ballykeel,54.861595,-6.250873,,10.45238,9.00621,,0.55081,,
2021-12-04 00:00:00,Bath A4 Roadside,51.390922,-2.35503,,37.38177,28.64498,,,,
2019-07-02 12:00:00,Ballymena Ballykeel,54.861595,-6.250873,,18.56722,13.27411,,2.08718,,
2021-12-07 23:00:00,Barnsley Gawber,53.56292,-1.510436,,8.56829,8.0057,39.96389,0.8913,,
2020-07-02 12:00:00,Birmingham Ladywood,52.481346,-1.918235,,46.46293,28.36941,31.66511,1.08434,29.425,20.377
2022-06-11 19:00:00,Barnsley Gawber,53.56292,-1.510436,,6.78223,5.64126,61.11831,0.9812,,
2020-03-01 15:00:00,Belfast Centre,54.59965,-5.928833,0.098431,,,,0.60344,17.55,9.906
2020-03-02 23:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,14.44658,5.24159,,,,
2018-11-12 11:00:00,Birmingham Ladywood,52.481346,-1.918235,,,,,,20.2,13.9
2015-10-01 15:00:00,Ballymena Ballykeel,54.861595,-6.250873,,,,,1.49809,,
2017-02-02 19:00:00,Armagh Roadside,54.353728,-6.654558,,15.80442,10.33085,,,16.1,
2021-03-08 10:00:00,Armagh Roadside,54.353728,-6.654558,,69.89475,24.36281,,,13.527,
2019-07-02 15:00:00,Blackburn Accrington Road,53.747763,-2.45268,,28.00963,16.36812,,,,
2023-03-07 02:00:00,Barnsley Gawber,53.56292,-1.510436,,3.48075,3.95935,54.23315,0.93132,4.2,2.406
2021-05-01 23:00:00,Blackburn Accrington Road,53.747763,-2.45268,,17.75554,14.57635,,,,
2021-04-08 04:00:00,Billingham,54.60537,-1.275039,,20.35516,14.62232,,,,
2020-02-12 14:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,168.34986,71.55296,11.82452,,19.225,9.481
2021-11-03 00:00:00,Barnsley Gawber,53.56292,-1.510436,,,,75.57051,0.96532,,
2019-01-01 23:00:00,Birkenhead Borough Road,53.388624,-3.024942,,48.64902,41.6094,,,,
2023-12-08 23:00:00,Aston Hill,52.50385,-3.034178,,0.62282,0.04696,47.64734,,,
2017-10-03 15:00:00,Billingham,54.60537,-1.275039,,67.78474,49.45677,,,,
2017-08-05 13:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,58.32743,31.30189,,,25.341,
2018-09-06 19:00:00,Barnsley Gawber,53.56292,-1.510436,,14.38883,12.90758,52.49181,2.70795,,
2020-06-11 16:00:00,Blackburn Accrington Road,53.747763,-2.45268,,65.0021,49.33932,,,,
2021-05-12 02:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,7.41494,4.82173,,,,
2020-07-12 20:00:00,Ballymena Ballykeel,54.861595,-6.250873,,49.3389,33.79581,,0.56165,,
2021-03-02 13:00:00,Aston Hill,52.50385,-3.034178,,1.26045,0.87299,76.88434,,,
2015-04-07 08:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,131.85349,51.36353,,,,
2019-01-04 18:00:00,Blackburn Accrington Road,53.747763,-2.45268,,74.70289,44.79586,,,,
2018-07-03 06:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,356.69143,102.30427,,,,
2018-12-12 16:00:00,Aston Hill,52.50385,-3.034178,,7.07529,6.46616,53.73422,,,
2020-03-06 18:00:00,Aston Hill,52.50385,-3.034178,,7.4235,6.6911,55.72992,,,
2018-12-12 03:00:00,Birmingham Ladywood,52.481346,-1.918235,,,,,,27.9,19.4
2020-07-11 21:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,108.93562,37.24364,,,,
2016-03-10 19:00:00,Blackburn Accrington Road,53.747763,-2.45268,,153.03251,48.76062,,,,
2020-05-11 14:00:00,Barnsley Gawber,53.56292,-1.510436,,30.24256,25.82366,20.6555,0.8204,,
2023-08-01 03:00:00,Ballymena Antrim Road,54.851491,-6.274961,,2.27365,0.61979,,,,
